node_id,donors_cm3,acceptors_cm3
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,7.4149333700291618e+20,1.5000000000000023e+18
794,7.4148995737571977e+20,1.5000000000000023e+18
795,7.8778403565630954e+20,1.5000000000000023e+18
796,7.8778060643816885e+20,1.5000000000000023e+18
797,7.4143432123414662e+20,1.5000000000000023e+18
798,7.4131042229005556e+20,1.5000000000000023e+18
799,7.8772415384359718e+20,1.5000000000000023e+18
800,7.8759843618161662e+20,1.5000000000000023e+18
801,7.4085823837333029e+20,1.5000000000000023e+18
802,7.4013469511871575e+20,1.5000000000000023e+18
803,7.871396085720896e+20,1.5000000000000023e+18
804,7.8640541482880847e+20,1.5000000000000023e+18
805,7.3788252611934093e+20,1.5000000000000023e+18
